Date,Price,Open,High,Low,Vol.,Change %
2022-05-04,2940.7,2781.47,2963.54,2773.9,662070.0,5.72
2022-05-03,2781.47,2856.01,2861.42,2757.36,447800.0,-2.61
2022-05-02,2856.01,2825.65,2879.99,2780.08,617740.0,1.07
2022-05-01,2825.8,2727.2,2847.02,2720.57,512010.0,3.62
2022-04-30,2727.18,2817.14,2841.16,2716.31,430980.0,-3.18
2022-04-29,2816.66,2937.01,2946.18,2778.33,629560.0,-4.1
2022-04-28,2937.01,2889.01,2977.78,2856.42,726030.0,1.66
2022-04-27,2888.99,2810.42,2916.39,2795.58,602240.0,2.8
2022-04-26,2810.42,3006.04,3032.7,2768.38,694460.0,-6.51
2022-04-25,3006.04,2922.03,3023.23,2800.21,807690.0,2.88
2022-04-24,2922.03,2931.9,2966.94,2915.66,269290.0,-0.34
2022-04-23,2931.9,2963.0,2977.45,2917.84,227070.0,-1.05
2022-04-22,2963.0,2983.91,3029.14,2937.47,544890.0,-0.7
2022-04-21,2983.95,3076.06,3176.69,2950.97,675440.0,-3.0
2022-04-20,3076.38,3101.79,3161.9,3037.67,512720.0,-0.83
2022-04-19,3102.01,3055.86,3128.86,3030.32,427140.0,1.52
2022-04-18,3055.64,2989.05,3069.07,2887.25,681760.0,2.23
2022-04-17,2989.05,3058.96,3081.14,2983.17,311540.0,-2.29
2022-04-16,3058.96,3042.01,3084.84,3011.47,245470.0,0.56
2022-04-15,3042.01,3021.93,3056.84,2996.62,309950.0,0.66
2022-04-14,3021.93,3117.21,3143.18,2980.84,546540.0,-3.05
2022-04-13,3116.92,3027.64,3128.2,2999.66,563890.0,2.96
2022-04-12,3027.25,2978.45,3082.02,2951.8,790540.0,1.64
2022-04-11,2978.29,3201.99,3213.52,2953.66,876670.0,-6.98
2022-04-10,3201.84,3259.59,3306.14,3198.1,327860.0,-1.76
2022-04-09,3259.35,3193.54,3268.18,3182.1,283240.0,2.05
2022-04-08,3193.93,3228.83,3311.42,3174.14,654820.0,-1.08
2022-04-07,3228.84,3169.58,3268.56,3143.96,569390.0,1.87
2022-04-06,3169.58,3406.83,3406.87,3164.24,950590.0,-6.96
2022-04-05,3406.78,3520.35,3554.54,3400.74,500270.0,-3.23
2022-04-04,3520.41,3521.16,3544.92,3412.01,547680.0,-0.02
2022-04-03,3521.1,3442.34,3579.82,3414.4,473540.0,2.29
2022-04-02,3442.34,3456.18,3529.63,3436.79,629290.0,-0.4
2022-04-01,3456.18,3282.33,3478.74,3215.33,649920.0,5.3
2022-03-31,3282.35,3385.6,3444.43,3263.36,545440.0,-3.05
2022-03-30,3385.64,3401.86,3445.98,3333.5,425380.0,-0.48
2022-03-29,3401.89,3329.67,3481.23,3329.67,570030.0,2.18
2022-03-28,3329.38,3295.73,3428.41,3275.32,628910.0,0.98
2022-03-27,3297.04,3145.95,3297.4,3126.46,402020.0,4.8
2022-03-26,3146.01,3103.43,3150.09,3085.8,244280.0,1.37
2022-03-25,3103.51,3110.8,3192.73,3081.71,583250.0,-0.18
2022-03-24,3109.25,3036.18,3126.37,3005.99,699580.0,2.41
2022-03-23,3036.12,2969.64,3042.28,2925.78,536630.0,2.24
2022-03-22,2969.64,2891.41,3048.32,2887.69,716470.0,2.7
2022-03-21,2891.63,2861.66,2960.42,2830.38,546610.0,1.05
2022-03-20,2861.69,2950.03,2962.19,2819.27,436110.0,-2.99
2022-03-19,2949.92,2939.76,2984.0,2895.3,392640.0,0.35
2022-03-18,2939.76,2812.29,2983.11,2768.65,1590000000.0,4.53
2022-03-17,2812.29,2773.8,2832.61,2747.06,1060000000.0,1.38
2022-03-16,2773.94,2617.43,2787.12,2603.8,1790000000.0,5.98
2022-03-15,2617.43,2589.54,2667.61,2510.75,1190000000.0,1.09
2022-03-14,2589.3,2516.75,2608.68,2500.12,991820000.0,2.88
2022-03-13,2516.75,2569.8,2600.65,2494.59,811550000.0,-2.06
2022-03-12,2569.8,2556.96,2612.33,2555.85,567250000.0,0.5
2022-03-11,2556.96,2606.5,2670.05,2525.2,1280000000.0,-1.9
2022-03-10,2606.5,2726.94,2731.37,2559.9,1460000000.0,-4.42
2022-03-09,2726.94,2577.21,2772.09,2569.13,1520000000.0,5.81
2022-03-08,2577.21,2492.53,2623.99,2483.29,1440000000.0,3.4
2022-03-07,2492.53,2549.4,2645.41,2447.74,1580000000.0,-2.23
2022-03-06,2549.4,2665.42,2673.19,2542.19,881090000.0,-4.35
2022-03-05,2665.42,2622.15,2684.5,2592.07,709870000.0,1.65
2022-03-04,2622.15,2834.78,2835.94,2575.63,1500000000.0,-7.5
2022-03-03,2834.91,2947.03,2967.9,2789.87,521360.0,-3.81
2022-03-02,2947.14,2975.8,3041.84,2914.7,740370.0,-0.96
2022-03-01,2975.81,2922.44,3036.59,2858.54,828620.0,1.82
2022-02-28,2922.5,2616.34,2949.44,2574.12,899190.0,11.7
2022-02-27,2616.34,2779.55,2834.61,2562.94,804740.0,-5.78
2022-02-26,2776.96,2767.58,2856.01,2734.56,520440.00000000006,0.34
2022-02-25,2767.53,2596.52,2830.31,2573.39,828870.0,6.59
2022-02-24,2596.52,2578.54,2732.02,2303.07,1850000.0,0.71
2022-02-23,2578.15,2637.38,2749.8,2578.15,636500.0,-2.2
2022-02-22,2636.13,2569.19,2663.01,2501.4,841130.0,2.58
2022-02-21,2569.87,2619.32,2755.58,2560.24,996710.0,-1.89
2022-02-20,2619.32,2763.97,2764.46,2577.52,508490.0,-5.23
2022-02-19,2763.81,2779.44,2829.2,2699.7,377080.0,-0.57
2022-02-18,2779.56,2893.78,2943.14,2754.15,623190.0,-3.96
2022-02-17,2894.03,3122.33,3159.83,2855.66,661980.0,-7.21
2022-02-16,3118.9,3182.32,3184.88,3045.92,416700.0,-1.99
2022-02-15,3182.27,2929.29,3193.18,2912.61,540040.0,8.64
2022-02-14,2929.31,2871.06,2963.7,2834.13,477240.0,2.06
2022-02-13,2870.25,2917.16,2952.94,2838.29,303120.0,-1.61
2022-02-12,2917.1,2927.64,2984.72,2858.85,433290.0,-0.36
2022-02-11,2927.63,3071.8,3136.33,2880.6,607930.0,-4.69
2022-02-10,3071.83,3243.73,3277.36,3058.59,742540.0,-5.3
2022-02-09,3243.62,3115.91,3266.41,3055.95,477820.0,4.1
2022-02-08,3115.88,3139.65,3228.86,3029.7,664450.0,-0.77
2022-02-07,3140.18,3056.29,3185.77,2995.59,568420.0,2.75
2022-02-06,3056.2,3013.75,3073.23,2957.16,316580.0,1.41
2022-02-05,3013.81,2994.74,3058.88,2963.11,473620.0,0.63
2022-02-04,2994.99,2692.8,2994.99,2671.72,908750.0,11.22
2022-02-03,2692.8,2680.66,2723.97,2579.8,549270.0,0.44
2022-02-02,2681.0,2787.16,2809.57,2618.07,602400.0,-3.81
2022-02-01,2787.16,2686.82,2808.6,2676.32,521740.0,3.73
2022-01-31,2686.82,2602.71,2704.64,2478.85,601730.0,3.23
2022-01-30,2602.77,2600.12,2636.04,2543.99,381840.0,0.11
2022-01-29,2600.02,2545.95,2632.51,2520.14,484180.0,2.12
2022-01-28,2545.95,2424.66,2556.34,2362.53,634500.0,5.0
2022-01-27,2424.66,2462.25,2515.19,2317.3,774540.0,-1.49
2022-01-26,2461.41,2458.07,2719.32,2405.66,1050000.0,0.14
2022-01-25,2458.07,2441.01,2504.32,2352.36,656030.0,0.7
2022-01-24,2441.01,2540.81,2540.81,2161.55,1560000.0,-3.93
2022-01-23,2540.81,2412.52,2547.19,2373.85,766830.0,5.32
2022-01-22,2412.52,2570.67,2621.21,2311.8,1480000.0,-6.17
2022-01-21,2571.29,3000.21,3032.69,2471.8,1420000.0,-14.43
2022-01-20,3004.72,3084.48,3270.71,2989.19,481080.0,-2.56
2022-01-19,3083.65,3160.15,3173.63,3049.3,459810.0,-2.42
2022-01-18,3160.15,3209.43,3242.47,3084.48,399190.0,-1.53
2022-01-17,3209.35,3346.63,3356.45,3142.4,375280.0,-4.1
2022-01-16,3346.59,3326.5,3388.22,3276.44,295680.0,0.57
2022-01-15,3327.74,3307.84,3369.95,3265.41,292100.0,0.6
2022-01-14,3307.9,3241.95,3341.24,3195.65,415180.0,2.16
2022-01-13,3238.03,3370.87,3407.98,3234.97,462810.0,-3.94
2022-01-12,3370.89,3238.22,3406.79,3208.0,530960.0,4.11
2022-01-11,3237.89,3084.64,3262.78,3053.4,505210.0,4.94
2022-01-10,3085.43,3150.27,3179.96,2931.68,804380.0,-2.06
2022-01-09,3150.3,3079.89,3210.34,3060.47,415870.0,2.28
2022-01-08,3080.02,3198.14,3244.46,3001.76,566060.0,-3.61
2022-01-07,3195.31,3407.22,3413.26,3077.3,979250.0,-6.23
2022-01-06,3407.77,3536.15,3550.19,3306.14,701890.0,-3.62
2022-01-05,3535.86,3784.47,3846.44,3418.46,582710.0,-6.69
2022-01-04,3789.52,3764.62,3889.07,3715.24,415810.0,0.67
2022-01-03,3764.24,3830.7,3849.5,3682.48,338510.0,-1.73
2022-01-02,3830.67,3765.67,3851.16,3718.33,242550.0,1.73
2022-01-01,3765.67,3677.69,3775.2,3675.75,239540.0,2.39
2021-12-31,3677.85,3709.38,3812.01,3623.74,405650.0,-0.85
2021-12-30,3709.57,3629.33,3767.93,3589.64,355720.0,2.25
2021-12-29,3627.93,3792.95,3825.97,3607.2,456030.0,-4.32
2021-12-28,3791.69,4036.86,4036.86,3760.86,527230.0,-6.06
2021-12-27,4036.24,4062.02,4125.22,4033.04,313320.0,-0.62
2021-12-26,4061.27,4093.38,4104.23,4005.38,283580.0,-0.78
2021-12-25,4093.14,4043.6,4136.03,4024.87,308530.0,1.23
2021-12-24,4043.39,4110.2,4133.77,4024.24,353850.0,-1.62
2021-12-23,4110.14,3979.57,4149.17,3895.89,573180.0,3.28
2021-12-22,3979.54,4016.25,4072.4,3944.15,426430.0,-0.92
2021-12-21,4016.59,3944.03,4058.76,3915.56,496710.0,1.98
2021-12-20,3938.8,3925.46,3978.66,3757.42,531110.0,0.34
2021-12-19,3925.34,3959.9,4025.36,3890.9,442490.0,-0.87
2021-12-18,3959.83,3878.2,3993.05,3769.91,475860.0,2.1
2021-12-17,3878.29,3957.12,3993.87,3702.33,654900.0,-1.98
2021-12-16,3956.62,4019.57,4108.24,3955.46,512120.0,-1.56
2021-12-15,4019.24,3860.51,4090.15,3649.69,821220.0,4.08
2021-12-14,3861.55,3782.12,3879.43,3690.06,577610.0,2.11
2021-12-13,3781.94,4131.47,4141.27,3673.19,891670.0,-8.47
2021-12-12,4131.78,4078.17,4173.21,3988.29,360450.0,1.38
2021-12-11,4075.66,3903.52,4094.92,3836.92,581260.0,4.41
2021-12-10,3903.48,4107.2,4226.79,3894.03,798120.0,-4.97
2021-12-09,4107.69,4435.74,4482.89,4078.14,642170.0,-7.4
2021-12-08,4435.74,4307.08,4449.69,4229.63,574330.0,2.99
2021-12-07,4307.08,4351.36,4424.2,4259.45,550780.0,-1.06
2021-12-06,4353.31,4194.95,4373.23,3922.65,993790.0,3.78
2021-12-05,4194.8,4118.27,4247.38,4036.0,707690.0,1.73
2021-12-04,4123.46,4219.3,4237.56,3533.02,1520000.0,-2.27
2021-12-03,4219.3,4512.9,4646.73,4047.07,942770.0,-6.51
2021-12-02,4512.9,4583.28,4629.75,4437.53,608070.0,-1.54
2021-12-01,4583.28,4628.72,4778.14,4525.33,669180.0,-0.99
2021-11-30,4628.9,4443.22,4749.12,4349.21,973460.0,4.18
2021-11-29,4443.22,4296.98,4456.82,4280.18,532660.0,3.4
2021-11-28,4296.98,4095.16,4297.63,3980.24,487530.0,4.94
2021-11-27,4094.8,4037.06,4183.02,4029.06,370730.0,1.49
2021-11-26,4034.53,4520.3,4548.1,3917.43,1000000.0,-10.75
2021-11-25,4520.3,4270.73,4549.74,4248.9,578650.0,5.77
2021-11-24,4273.54,4340.23,4372.83,4172.19,595960.0,-1.54
2021-11-23,4340.23,4086.73,4384.75,4064.17,684350.0,6.2
2021-11-22,4086.95,4268.07,4311.46,4026.75,717080.0,-4.24
2021-11-21,4268.08,4409.02,4422.6,4246.2,446230.0,-3.19
2021-11-20,4408.85,4295.27,4434.27,4206.75,462990.0,2.64
2021-11-19,4295.43,3996.29,4305.41,3978.08,571960.0,7.34
2021-11-18,4001.87,4290.31,4342.74,3958.44,792380.0,-6.74
2021-11-17,4290.88,4208.29,4298.3,4071.01,664940.0,1.97
2021-11-16,4208.16,4562.97,4562.97,4115.31,1120000.0,-7.78
2021-11-15,4562.98,4625.71,4769.38,4543.47,495960.0,-1.35
2021-11-14,4625.59,4644.4,4692.76,4514.95,340960.0,-0.41
2021-11-13,4644.61,4665.76,4705.02,4585.37,290270.0,-0.49
2021-11-12,4667.31,4720.5,4807.16,4511.96,634590.0,-1.13
2021-11-11,4720.87,4633.98,4778.17,4578.66,418610.0,1.87
2021-11-10,4634.03,4731.83,4864.06,4498.78,761900.0,-2.07
2021-11-09,4731.83,4808.34,4836.69,4715.43,437410.0,-1.59
2021-11-08,4808.38,4612.05,4822.97,4612.05,673210.0,4.26
2021-11-07,4612.06,4517.27,4634.39,4502.7,337810.0,2.1
2021-11-06,4517.36,4475.0,4526.75,4330.29,442600.0,0.95
2021-11-05,4475.0,4534.96,4569.31,4439.67,409750.0,-1.33
2021-11-04,4535.11,4601.93,4604.83,4421.87,495860.0,-1.46
2021-11-03,4602.21,4586.96,4661.88,4458.87,634680.0,0.35
2021-11-02,4586.06,4320.85,4598.38,4287.36,630260.0,6.14
2021-11-01,4320.85,4287.41,4376.94,4157.51,574260.0,0.78
2021-10-31,4287.56,4322.0,4393.61,4169.48,555320.0,-0.77
2021-10-30,4320.65,4413.7,4428.41,4250.24,494870.0,-2.11
2021-10-29,4413.7,4284.9,4458.3,4268.21,781570.0,3.01
2021-10-28,4284.9,3921.54,4289.8,3896.33,865800.0,9.25
2021-10-27,3921.93,4130.06,4299.61,3914.06,1070000.0,-5.03
2021-10-26,4129.51,4219.92,4291.98,4098.19,559290.0,-2.14
2021-10-25,4219.92,4082.68,4234.76,4069.94,481410.0,3.36
2021-10-24,4082.8,4168.8,4184.0,3965.84,507630.0,-2.06
2021-10-23,4168.85,3970.94,4169.33,3938.79,487030.0,4.98
2021-10-22,3970.94,4053.89,4164.11,3896.4,654770.0,-2.05
2021-10-21,4054.16,4160.51,4366.91,4029.48,1140000.0,-2.54
2021-10-20,4159.89,3876.76,4168.12,3830.26,752030.0,7.3
2021-10-19,3876.78,3745.46,3884.34,3733.78,488600.0,3.45
2021-10-18,3747.6,3848.64,3892.01,3685.82,578210.0,-2.55
2021-10-17,3845.47,3827.55,3917.56,3664.63,543520.0,0.47
2021-10-16,3827.55,3869.05,3967.43,3804.55,527610.0,-1.02
2021-10-15,3866.9,3790.34,3904.91,3735.21,721140.0,2.02
2021-10-14,3790.41,3607.36,3820.47,3588.24,697090.0,5.08
2021-10-13,3607.28,3491.08,3612.04,3416.0,557180.0,3.36
2021-10-12,3489.9,3541.49,3545.35,3404.49,609890.0,-1.56
2021-10-11,3545.06,3414.93,3622.53,3381.43,683240.0,3.81
2021-10-10,3415.03,3574.52,3599.18,3409.22,767490.0,-4.45
2021-10-09,3574.2,3559.96,3626.11,3541.4,464110.0,0.42
2021-10-08,3559.42,3586.91,3668.35,3537.24,681740.0,-0.74
2021-10-07,3586.0,3575.43,3650.18,3473.47,826290.0,0.3
2021-10-06,3575.41,3515.35,3627.19,3345.56,1050000.0,1.65
2021-10-05,3517.26,3383.32,3540.83,3365.28,663880.0,3.97
2021-10-04,3382.9,3417.26,3436.34,3273.22,826830.0,-1.01
2021-10-03,3417.34,3388.83,3485.48,3346.63,642590.0,0.84
2021-10-02,3388.97,3309.14,3467.95,3265.97,778150.0,2.41
2021-10-01,3309.13,2999.86,3329.32,2972.75,1140000.0,10.28
2021-09-30,3000.59,2851.06,3047.08,2837.68,968230.0,5.23
2021-09-29,2851.5,2807.15,2948.5,2784.66,728860.0,1.57
2021-09-28,2807.28,2926.04,2969.18,2791.42,896280.0,-4.07
2021-09-27,2926.24,3061.86,3163.86,2926.24,865300.0,-4.48
2021-09-26,3063.51,2922.47,3113.65,2740.12,1330000.0,4.82
2021-09-25,2922.55,2928.59,2965.48,2812.7,975490.0,-0.21
2021-09-24,2928.57,3152.92,3158.38,2740.06,1740000.0,-7.12
2021-09-23,3152.92,3077.8,3173.0,3035.96,841540.0,2.44
2021-09-22,3077.78,2764.71,3087.97,2740.58,1190000.0,11.45
2021-09-21,2761.52,2976.7,3101.88,2659.71,1790000.0,-7.21
2021-09-20,2976.05,3328.49,3344.04,2931.64,1720000.0,-10.61
2021-09-19,3329.12,3435.92,3455.67,3282.85,614000.0,-3.11
2021-09-18,3435.97,3398.55,3539.5,3371.33,600190.0,1.1
2021-09-17,3398.65,3569.92,3592.2,3352.32,748100.0,-4.78
2021-09-16,3569.43,3612.23,3672.68,3488.53,195790.0,-1.18
2021-09-15,3611.9,3430.36,3612.29,3361.63,790270.0,5.34
2021-09-14,3428.87,3284.65,3428.87,3270.91,720340.0,4.39
2021-09-13,3284.52,3408.17,3429.24,3118.66,1340000.0,-3.63
2021-09-12,3408.28,3267.33,3469.5,3231.87,805970.0,4.31
2021-09-11,3267.33,3209.37,3345.37,3202.41,732950.0,1.87
2021-09-10,3207.27,3423.87,3512.9,3156.28,1210000.0,-6.32
2021-09-09,3423.51,3498.92,3564.3,3395.94,1090000.0,-2.05
2021-09-08,3495.1,3424.35,3557.67,3221.6,780680.0,2.1
2021-09-07,3423.12,3926.84,3945.79,3061.3,2470000.0,-12.84
2021-09-06,3927.21,3950.2,3968.2,3867.55,764560.0,-0.59
2021-09-05,3950.62,3885.4,3981.22,3834.74,714160.0,1.69
2021-09-04,3884.97,3938.45,3968.33,3844.07,672530.0,-1.3
2021-09-03,3936.29,3785.85,4024.89,3715.97,1200000.0,3.96
2021-09-02,3786.19,3826.9,3833.89,3723.42,928700.0,-1.21
2021-09-01,3832.73,3429.65,3839.91,3384.82,1480000.0,11.72
2021-08-31,3430.74,3228.23,3467.42,3191.34,1520000.0,6.36
2021-08-30,3225.67,3222.43,3345.72,3145.53,966580.0,0.11
2021-08-29,3222.16,3243.96,3282.21,3155.31,643730.0,-0.67
2021-08-28,3243.9,3273.78,3284.58,3212.24,466210.0,-0.91
2021-08-27,3273.58,3093.78,3279.93,3063.37,839540.0,5.82
2021-08-26,3093.54,3228.03,3249.62,3057.48,118440.0,-4.17
2021-08-25,3228.15,3172.12,3247.43,3080.7,923130.0,1.73
2021-08-24,3173.26,3322.6,3357.99,3150.75,988820.0,-4.41
2021-08-23,3319.49,3238.41,3375.42,3231.96,1090000.0,2.49
2021-08-22,3238.7,3224.17,3271.94,3128.98,747650.0,0.46
2021-08-21,3223.96,3285.12,3307.33,3200.19,768740.0,-1.83
2021-08-20,3284.21,3184.83,3300.36,3179.18,739320.0,3.12
2021-08-19,3184.82,3016.92,3185.51,2962.04,844130.0,5.57
2021-08-18,3016.91,3012.62,3124.51,2951.04,750740.0,0.08
2021-08-17,3014.58,3147.67,3290.03,2993.63,1060000.0,-4.23
2021-08-16,3147.65,3307.96,3334.22,3138.37,859090.0,-4.87
2021-08-15,3308.87,3264.56,3318.61,3115.34,782810.0,1.35
2021-08-14,3264.69,3322.25,3328.38,3209.45,658600.0,-1.74
2021-08-13,3322.43,3043.2,3324.53,3035.52,795540.0,9.16
2021-08-12,3043.61,3160.17,3236.28,2981.35,965630.0,-3.79
2021-08-11,3163.66,3140.86,3269.7,3122.67,950120.0,0.73
2021-08-10,3140.71,3162.81,3232.02,3057.84,1120000.0,-0.7
2021-08-09,3162.93,3011.88,3184.84,2899.24,1440000.0,5.01
2021-08-08,3012.07,3158.3,3188.49,2949.66,1250000.0,-4.62
2021-08-07,3158.0,2889.58,3169.74,2867.58,64840.0,9.29
2021-08-06,2889.43,2827.23,2946.62,2726.04,1060000.0,2.2
2021-08-05,2827.21,2725.28,2842.95,2533.51,1650000.0,3.74
2021-08-04,2725.29,2506.5,2766.46,2462.32,1230000.0,8.72
2021-08-03,2506.65,2608.01,2631.43,2445.49,158450.0,-3.89
2021-08-02,2608.04,2556.07,2664.73,2513.51,970670.0,2.03
2021-08-01,2556.23,2530.94,2696.38,2515.26,1200000.0,0.95
2021-07-31,2532.19,2461.08,2551.68,2421.7,507080.0,2.89
2021-07-30,2460.95,2380.59,2467.4,2320.8,1030000.0,3.36
2021-07-29,2380.93,2299.46,2397.71,2269.15,642750.0,3.56
2021-07-28,2299.11,2300.21,2343.49,2246.23,968940.0,-0.05
2021-07-27,2300.22,2230.24,2318.68,2152.92,1250000.0,3.17
2021-07-26,2229.53,2189.74,2430.01,2174.44,1890000.0,1.81
2021-07-25,2189.79,2166.98,2195.03,2108.74,786940.0,1.76
2021-07-24,2151.85,2124.0,2162.29,2106.71,907110.0,1.33
2021-07-23,2123.61,2024.51,2129.66,2000.27,961670.0,4.89
2021-07-22,2024.58,1994.61,2043.26,1952.31,1020000.0,1.51
2021-07-21,1994.49,1786.18,2029.51,1758.64,1510000.0,11.67
2021-07-20,1786.07,1818.07,1840.36,1720.7,1200000.0,-1.76
2021-07-19,1818.07,1891.43,1915.15,1807.19,802780.0,-3.93
2021-07-18,1892.42,1898.01,1988.24,1881.6,829770.0,-0.29
2021-07-17,1897.98,1877.0,1917.8,1851.97,623520.0,1.05
2021-07-16,1878.2,1917.21,1960.21,1852.42,619620.0,-2.03
2021-07-15,1917.21,1994.73,2038.91,1884.81,645060.0,-3.88
2021-07-14,1994.64,1940.48,2017.99,1868.45,1050000.0,2.78
2021-07-13,1940.72,2035.09,2042.61,1920.62,717850.0,-4.64
2021-07-12,2035.09,2139.44,2167.6,2008.66,540100.0,-4.87
2021-07-11,2139.35,2110.9,2173.34,2081.62,724840.0,1.34
2021-07-10,2111.12,2146.15,2191.3,2078.43,929320.0,-1.62
2021-07-09,2145.89,2120.05,2185.62,2066.09,1420000.0,1.21
2021-07-08,2120.22,2316.21,2322.47,2095.92,1820000.0,-8.48
2021-07-07,2316.57,2322.74,2402.68,2296.43,1320000.0,-0.26
2021-07-06,2322.72,2196.25,2347.47,2194.2,1780000.0,5.76
2021-07-05,2196.16,2322.6,2322.6,2163.09,822950.0,-5.47
2021-07-04,2323.22,2224.7,2386.2,2222.95,1390000.0,4.43
2021-07-03,2224.7,2154.53,2236.97,2115.8,1280000.0,3.25
2021-07-02,2154.78,2108.58,2158.7,2019.75,1390000.0,2.17
2021-07-01,2109.11,2274.5,2274.63,2077.56,1710000.0,-7.24
2021-06-30,2273.84,2158.32,2281.55,2090.61,1900000.0,5.33
2021-06-29,2158.71,2083.48,2241.86,2076.17,898060.0,3.63
2021-06-28,2083.09,1981.24,2142.84,1962.89,2190000.0,5.21
2021-06-27,1979.88,1830.42,1980.7,1808.59,1870000.0,8.15
2021-06-26,1830.62,1810.53,1850.4,1719.32,1990000.0,1.11
2021-06-25,1810.57,1989.77,2017.47,1793.47,1650000.0,-8.98
2021-06-24,1989.14,1968.76,2033.96,1886.74,1640000.0,1.05
2021-06-23,1968.39,1877.28,2043.1,1823.57,1770000.0,4.89
2021-06-22,1876.66,1890.95,1994.32,1707.24,2840000.0,-0.77
2021-06-21,1891.18,2244.25,2257.86,1868.32,2690000.0,-15.72
2021-06-20,2243.86,2166.3,2276.83,2045.03,1420000.0,3.55
2021-06-19,2166.91,2229.53,2276.7,2164.14,1080000.0,-2.81
2021-06-18,2229.53,2372.1,2376.62,2142.74,778790.0,-5.99
2021-06-17,2371.62,2367.78,2459.11,2309.08,1060000.0,0.18
2021-06-16,2367.28,2544.35,2552.12,2353.24,1370000.0,-6.94
2021-06-15,2543.83,2581.42,2637.9,2512.39,1950000.0,-1.46
2021-06-14,2581.48,2508.49,2606.91,2467.61,1790000.0,2.92
2021-06-13,2508.27,2368.68,2547.9,2311.96,1620000.0,5.9
2021-06-12,2368.47,2351.45,2448.04,2260.8,1800000.0,0.72
2021-06-11,2351.45,2470.04,2493.48,2324.21,587180.0,-4.8
2021-06-10,2469.97,2607.45,2615.46,2432.41,1290000.0,-5.23
2021-06-09,2606.23,2507.86,2620.74,2408.37,2320000.0,3.81
2021-06-08,2510.65,2592.12,2618.7,2320.64,75180.0,-3.16
2021-06-07,2592.63,2713.52,2842.88,2581.24,3010000.0,-4.46
2021-06-06,2713.66,2628.43,2743.53,2614.48,756360.0,3.22
2021-06-05,2628.98,2688.75,2814.02,2555.98,2550000.0,-2.14
2021-06-04,2686.5,2856.63,2856.63,2557.71,2470000.0,-5.85
2021-06-03,2853.35,2705.05,2889.19,2666.39,1090000.0,5.44
2021-06-02,2706.1,2633.74,2801.0,2554.88,2600000.0,2.75
2021-06-01,2633.67,2707.94,2738.23,2529.73,2450000.0,-2.76
2021-05-31,2708.47,2386.93,2713.98,2279.42,2830000.0,13.51
2021-05-30,2386.1,2276.97,2465.84,2181.93,2800000.0,4.83
2021-05-29,2276.07,2411.68,2567.42,2207.21,2940000.0,-5.73
2021-05-28,2414.29,2742.39,2760.17,2332.43,3260000.0,-11.75
2021-05-27,2735.88,2885.02,2885.87,2638.62,2390000.0,-5.16
2021-05-26,2884.66,2705.69,2908.37,2648.1,2660000.0,6.64
2021-05-25,2705.09,2647.27,2747.49,2388.81,3280000.0,2.2
2021-05-24,2646.79,2101.3,2667.2,2080.87,3240000.0,25.96
2021-05-23,2101.34,2292.68,2379.89,1739.91,3520000.0,-8.3
2021-05-22,2291.6,2433.09,2481.06,2162.84,2820000.0,-5.82
2021-05-21,2433.11,2766.88,2931.66,2111.42,4230000.0,-12.4
2021-05-20,2777.55,2436.59,2988.52,2163.4,4330000.0,14.04
2021-05-19,2435.69,3376.22,3434.01,1922.25,6420000.0,-27.89
2021-05-18,3377.55,3280.5,3558.57,3244.93,2300000.0,2.98
2021-05-17,3279.68,3582.19,3582.27,3130.12,2850000.0,-8.44
2021-05-16,3582.12,3643.67,3877.2,3351.92,2280000.0,-1.63
2021-05-15,3641.65,4074.57,4129.99,3639.12,1940000.0,-10.64
2021-05-14,4075.38,3719.46,4171.76,3694.54,2060000.0,9.56
2021-05-13,3719.62,3807.5,4031.99,3539.96,3210000.0,-2.42
2021-05-12,3811.77,4173.61,4366.1,3794.15,2780000.0,-8.54
2021-05-11,4167.78,3948.66,4177.53,3781.86,1270000.0,5.57
2021-05-10,3947.9,3923.48,4203.98,3669.84,2700000.0,0.65
2021-05-09,3922.23,3905.69,3979.77,3734.44,1940000.0,0.43
2021-05-08,3905.55,3479.81,3952.88,3453.37,1340000.0,12.19
2021-05-07,3481.22,3490.83,3583.34,3363.56,1350000.0,-0.24
2021-05-06,3489.52,3522.74,3601.59,3380.6,1510000.0,-0.94
2021-05-05,3522.76,3284.31,3540.78,3228.86,1870000.0,7.18
2021-05-04,3286.71,3429.48,3516.34,3188.9,2740000.0,-4.16
2021-05-03,3429.37,2950.07,3451.44,2950.07,2320000.0,16.24
2021-05-02,2950.33,2945.04,2984.52,2854.12,1300000.0,0.19
2021-05-01,2944.66,2772.27,2951.74,2753.6,1510000.0,6.2
2021-04-30,2772.78,2757.02,2797.61,2726.03,1520000.0,0.56
2021-04-29,2757.36,2746.51,2797.52,2670.35,1650000.0,0.39
2021-04-28,2746.54,2665.83,2759.03,2562.74,1740000.0,3.05
2021-04-27,2665.24,2531.07,2677.95,2484.44,1450000.0,5.22
2021-04-26,2533.12,2320.63,2539.8,2305.97,1790000.0,9.35
2021-04-25,2316.48,2217.23,2355.2,2169.91,1020000.0,4.54
2021-04-24,2215.93,2367.35,2367.46,2159.6,1610000.0,-6.39
2021-04-23,2367.31,2398.95,2440.21,2119.26,3460000.0,-1.41
2021-04-22,2401.1,2360.32,2642.99,2313.46,3170000.0,1.71
2021-04-21,2360.81,2331.84,2467.51,2238.15,2100000.0,1.23
